Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Attribute 7,Attribute 8,Attribute 9
-1.932742447150789522e-01,-2.026425665282974853e-01,1.811112755081329684e-01,1.883284018541449001e-01,-2.018986460770051117e-01,-1.905703955491375723e-01,-1.822540670088745318e-01,-1.800010844406629285e-01,-1.821440855201015563e-01
-1.769108799101614948e-01,-1.958364719445428170e-01,1.855987912024864850e-01,1.658845890797768785e-01,-2.099940488687508933e-01,-2.116353633782544208e-01,-2.045758852387871418e-01,-2.066170484944940267e-01,1.988316842066732426e-01
-1.845980897023109246e-01,-1.830477931954537230e-01,1.698421336937722681e-01,1.691990613582358971e-01,-2.075396337888803233e-01,-2.039457510366546600e-01,-2.120368403733164375e-01,1.774301541165067275e-01,-2.036134209266715622e-01
-1.665843973441563097e-01,-1.740706837800326257e-01,1.687553655797797703e-01,1.831327041160448477e-01,-2.134390817362222803e-01,-2.019745154664479292e-01,-1.929237242011555553e-01,1.875145711325114095e-01,2.202433668084383955e-01
-1.973659949140769698e-01,-2.020114717002831073e-01,1.511063387364830202e-01,1.697086527109356591e-01,-1.860670948598426577e-01,-2.077270102110669037e-01,1.823424809515480638e-01,-1.894379670765279355e-01,-1.913374755633076574e-01
-1.798430846230104074e-01,-1.991226915979056600e-01,1.927027252211592490e-01,1.529780819421175664e-01,-1.933800584462880834e-01,-1.972114960755176893e-01,1.791346667891002276e-01,-2.314821030224975540e-01,1.810586946013064413e-01
-1.669900807782079832e-01,-1.937883941418133693e-01,1.614584460870558957e-01,1.777044793628004826e-01,-1.891494228616578122e-01,-1.980443540711397388e-01,1.932415876631340956e-01,1.905973187540443980e-01,-2.240363043661680043e-01
-1.897853509009001793e-01,-1.793557144315198748e-01,1.606120881210398310e-01,1.840423020051839553e-01,-2.025934048369129326e-01,-1.843443926853308157e-01,1.952544758011139081e-01,2.176335311975081954e-01,2.130158516935542756e-01
-1.740793677353173197e-01,-2.197588044271255869e-01,1.612368438261124748e-01,1.813039205343237870e-01,-2.258424927082472999e-01,2.107433208624360788e-01,-1.738482136766876240e-01,-1.973365269597718574e-01,-1.783471766168981953e-01
-1.964354790745569401e-01,-1.978887726525787039e-01,1.663330502032594471e-01,1.980659475064943664e-01,-2.024531545716891368e-01,1.962503956454326459e-01,-1.755854374885376101e-01,-2.011396303877909797e-01,1.674642702792181748e-01
-1.874156622310202969e-01,-2.016452784417416821e-01,1.699136366541737497e-01,1.612472945427400883e-01,-1.969527820204647617e-01,2.001176835297406031e-01,-1.856546991165284044e-01,1.601037958372980574e-01,-2.004526668679404988e-01
-1.854916957937624289e-01,-1.996245281889424128e-01,1.776230472691135986e-01,1.920209665942695931e-01,-2.082452453712133611e-01,2.081326904327565896e-01,-2.127976387272496051e-01,2.003632721763681512e-01,1.954590567510450794e-01
