Bit 1,Bit 2,Bit 3,Bit 4,Bit 5,Bit 6,Bit 7,Bit 8,Bit 9,Bit 10
6.300093266772542611e-02,-6.373724107411626351e-03,3.948553738281799369e-02,1.230661850536276733e-02,-1.155306447276793075e-02,9.647205323407691963e-03,-3.360036233902850833e-02,-1.947476500608799968e-02,1.179098743714640692e-02,-7.121307266617112053e-02
4.951516438009619797e-02,-4.028759110039147745e-03,2.770433703609019929e-02,1.110517358820101337e-02,-7.892641863382145878e-03,2.959369739024612922e-02,-5.593272386479953423e-02,-3.033976050639495062e-03,-3.757137875635438527e-03,6.527171875558117342e-02
4.518143938326598524e-02,-5.341488474466614574e-03,-7.603171578352914753e-03,2.034087082899361382e-02,-1.613875928006138633e-02,3.800175060940842037e-02,-1.943891048710004454e-02,-2.257109475496225579e-02,-1.052622933070655221e-02,-7.429571159309507344e-02
3.081921183625274674e-02,-2.442421702679323757e-03,2.308580310213395256e-02,2.158992990064997203e-02,-9.659285589247418313e-03,2.660342663935869739e-02,1.925958533673577844e-04,1.967840939075323967e-02,3.888868975334996286e-02,5.750337284139380584e-02
7.226043157813459572e-02,-1.667777091154836258e-02,2.316039533439504580e-03,-2.818658755020125774e-03,-1.609653253111860199e-03,2.956974412801583948e-02,1.052025739457159055e-02,1.171630288662866594e-02,-3.749287918693202260e-03,-7.416787458285639678e-02
5.205524952190467014e-02,-8.528251311507131435e-03,1.568085145729478103e-02,3.280315987728051053e-02,-1.385862071610503496e-02,2.227033378177526932e-02,4.035019232801038275e-02,-1.820102928208624030e-02,-2.030302680793247966e-02,6.539364131362085386e-02
3.489203046936777824e-02,-2.535446162497742573e-02,-8.234109789667671403e-03,-2.087976171860242772e-02,-6.649946401656134029e-03,2.730677505240137679e-02,1.724295034414109404e-02,-9.317099685965356259e-03,-3.790857397839226400e-02,-6.961151882922028689e-02
5.202572947109839613e-02,-5.802789527827895144e-03,1.712703473342298138e-02,1.574276778367064700e-02,-7.939067588719327800e-03,1.521949363504077057e-02,3.036864277481380811e-02,-1.177390775444408198e-02,-8.471164868013029287e-03,6.346941198444226717e-02
5.161520622606185354e-02,-2.005806663428982145e-02,6.650244062694513243e-03,9.754903810688520102e-04,-7.952287740950836001e-03,9.903643014169164274e-03,3.825488484444352494e-02,-6.711701375571803296e-03,1.931124943131921554e-02,-6.332761188908908601e-02
7.652050602869474305e-02,-5.745038803398071908e-02,2.720771889255884507e-02,2.289923844108304740e-02,-2.251088267292688030e-02,2.470890143979211084e-02,1.123916003057623576e-02,-8.195283323049253402e-03,-2.455746579094427590e-02,6.884814478657776127e-02
6.809975000422006930e-02,-3.293430258533200372e-02,-1.032466271338451126e-02,1.067390537941491531e-02,-1.166904103058851588e-02,-1.855376658884704683e-02,4.378743799733715580e-02,-1.237489893678439708e-02,-2.467910376413564189e-03,-6.427099595644995833e-02
-5.349721152570741795e-02,-3.225298042355577953e-03,9.308368564780074295e-03,2.517555026893446291e-02,1.310286244060063394e-02,-2.753086197991483353e-02,-2.084202685094794713e-02,2.388030457068975737e-02,2.994168374867960114e-02,7.036576074943534653e-02
-4.208152611053558867e-02,2.377002742288017445e-02,-2.179369726681134808e-02,-1.600644163922486374e-02,4.245444692988018659e-03,-2.657177322508363221e-02,-5.524033756292118930e-02,6.815239287244548305e-03,-4.961123300619282514e-03,-6.561276762992826472e-02
-5.280587915954930434e-02,9.576197684331273774e-03,-1.323863112319362441e-02,-1.950899563826461250e-02,9.453268497778267304e-03,-1.324771510262055113e-02,-5.062262341387413662e-03,5.352769092312238859e-03,6.961288012683297492e-03,7.734809938246314798e-02
-4.750263222983854006e-02,3.395661976812260063e-02,-1.452688626741843562e-02,-3.389393558636281251e-02,9.766033598037791516e-03,-3.668040492304124132e-03,-3.780175886228343690e-02,2.170630928343039376e-02,-1.546412394910356113e-02,-5.500620727364538554e-02
-5.329546394410863974e-02,5.061783250357521774e-02,2.760544645316878945e-02,-1.221363612014816913e-02,9.963935741517897585e-03,-1.408308946645551313e-02,-2.124763208639433507e-02,-1.976381831125691504e-02,5.244414408661366572e-02,7.559976495672443564e-02
-7.138584150517560123e-02,2.076022514937499522e-02,9.482436824152581586e-03,1.079850495235586648e-02,1.448984868364439592e-02,5.995530353501742418e-03,-1.610540539278026637e-02,-4.463927890128394776e-02,1.594379483047496382e-02,-5.137423944067425613e-02
-5.435118940375720242e-02,1.937124210904394087e-02,-1.007210685081290184e-02,-8.163170487205818741e-05,1.367181991222488936e-03,-3.066849316740101819e-02,-4.463238188979560747e-03,-1.502431138432067971e-02,-8.444191657295421413e-03,6.149494472273548534e-02
-6.538406654563645726e-02,-2.314465296722409589e-03,-3.114675350334002385e-04,1.529902613148469322e-02,8.347216763885900032e-03,-1.844102548718402554e-02,-2.400484271175075054e-02,-2.575219379764101882e-02,-1.645631183292507738e-02,-7.686496962349551043e-02
-5.847403259336263204e-02,2.516096441586312613e-02,-4.140149908606510082e-02,-1.262661239183144983e-02,1.064389588418127551e-02,-1.546235795725449218e-02,2.867031761942800613e-02,9.780247501633691776e-03,7.289163385787685197e-03,8.224619594599703876e-02
-7.151073985445637049e-02,2.524449562905775601e-02,3.047782233907749255e-03,-4.454263179596921508e-03,1.352975381789323604e-02,-3.909188714459455732e-02,9.391629632244343981e-03,2.012873823432902165e-02,2.580441558163169054e-03,-6.951529082978409602e-02
-1.070291186285167971e-02,-5.496489448712111973e-03,-2.214042497234531767e-02,-4.546988051761329669e-03,-1.349645614604371921e-02,-3.634239502258267574e-03,2.070268235490268366e-02,1.678620199315996805e-02,-2.438834987002420560e-02,4.704814043692993192e-02
-4.620924082794935356e-02,2.228981338591531566e-02,-3.295782485674354778e-02,4.976878445925360557e-03,1.412183794236787984e-02,-1.772735578891106861e-02,5.660068677662530995e-02,2.641918320929578790e-02,-6.340169606979789013e-03,-6.632679878027987475e-02
-4.654420044134958273e-02,3.406177292422495756e-02,-1.016645706454941123e-02,-1.908057664367490344e-02,3.194698055728239453e-03,-1.771715600153037432e-02,1.609326791341577842e-02,6.291665689324172500e-03,2.661052371131076774e-02,6.880583573821168197e-02
-6.240597128708485347e-02,3.698135619956264414e-02,7.428554738087760588e-03,3.944591339641779007e-03,2.000568302715267921e-02,-1.634112953264351548e-02,3.865708194321253177e-02,-3.912556403952926337e-02,7.491844689843587743e-03,-7.025704895178959408e-02
-4.022226051983546213e-02,4.383809866845007897e-02,-4.994878983113258675e-03,-8.777622309104046510e-04,1.603520336887323365e-03,-1.047516736100756983e-02,2.359258638847036918e-02,-3.131215906504287994e-02,-1.456994818572271422e-02,7.457907186213534600e-02
-7.176496159050507750e-02,3.121813959418936676e-02,-2.842154754532191796e-02,1.458680100059704665e-02,9.118992629453289214e-03,-1.129505419079818683e-02,3.199936459525670046e-02,-6.240241842942934741e-03,-2.105027612236074624e-02,-7.524013716749998471e-02
-5.632018295149805731e-02,1.308500922247566971e-02,-6.299786458873382795e-03,-2.522414918394145014e-02,1.071597993452409747e-02,-5.365005484523038826e-03,-2.423890838214912830e-02,5.503596037957389497e-02,1.475272454317753425e-02,5.680441507397974293e-02
-6.700782735162297277e-02,2.211667907232259603e-02,4.083079884045706306e-03,6.598024080707963826e-03,-1.762680583623275898e-02,4.022887637023413177e-02,-2.632251924899019907e-02,1.393185704022433490e-02,3.073628544130474483e-02,-6.535211966912356230e-02
-3.436014949412204839e-02,-3.493711959797253866e-03,-1.937528267032292625e-02,9.742383993831242204e-04,6.069751744919275535e-03,7.374988409680498583e-03,-2.989158744106423793e-02,9.101790810548703037e-03,-1.278978137779219516e-02,8.543038442149566980e-02
-5.040206145976282304e-02,1.161643676151940044e-02,9.325651131149227668e-03,-6.002279716715341711e-03,1.170205337482493370e-02,-9.662378753940251488e-03,-3.835463563877312271e-02,1.682817108853454369e-02,-9.547950528420423230e-03,-6.923143850825051737e-02
-3.428917489043904060e-02,2.832317456421038632e-02,-8.892252664260214337e-03,-2.071934502838499587e-02,-9.642199965661421004e-04,5.612117771287849360e-03,-3.977579101485635704e-02,-4.399940987454339925e-02,3.484101696951583810e-02,9.129686357780178452e-02
-3.644736091307269193e-02,6.271692460622427245e-02,-1.499584097661476635e-02,9.666995577655873931e-03,1.631903295827992484e-02,1.372708518454349678e-02,-4.058992395546879434e-02,-4.300593254834626789e-02,2.638728153653364938e-02,-8.241240524534856893e-02
-6.366484454786122682e-02,3.366529374845298600e-02,-4.340462756011178799e-03,4.219535559153028519e-03,1.458529145656380782e-02,1.455492880391347135e-03,5.931147895630904839e-03,-1.911650433693123236e-02,-9.200373703929450725e-03,6.866426832093502908e-02
-5.657579513347870542e-02,2.083143924692531374e-02,9.324567505305879356e-03,-1.314851128529337908e-02,-4.955464528222266844e-03,3.640363946021441671e-02,-2.759513516709782496e-02,-3.215941959086533741e-02,-5.299089969080930836e-03,-1.068095121475557963e-01
-2.825329594810483888e-02,4.484346582496980677e-02,-1.832517125602011734e-03,-1.164896002471109936e-02,3.597635104552825841e-02,2.716005994626754377e-02,3.044354661808816240e-02,2.674580351996749816e-02,-1.507756379927644580e-02,7.439528703850870062e-02
-5.165788539343342534e-02,2.656438074675251948e-02,-2.897493673257382253e-03,-7.711849214565488428e-03,-4.893001701301824893e-03,2.607767324213759383e-02,-1.740290419296805155e-02,7.326310879940077340e-03,1.292323066877945452e-02,-8.931107582234147635e-02
-4.137119597828567419e-02,3.048491917571674592e-02,-1.817536054767282874e-02,-6.097944528298386048e-03,1.998648033737832064e-02,2.026784708194297527e-02,5.131925381017167324e-03,9.187271278239178551e-03,-2.894658003189777215e-02,4.713598392396314840e-02
-4.596126442414853047e-02,2.046330828401982105e-02,-3.068516529074293356e-03,-2.308017478506942805e-02,2.733810228180899929e-02,2.760998351240885954e-02,2.288036820779518893e-02,2.145459818344044867e-02,-1.713595275111270619e-02,-5.766373898352056965e-02
-5.705298899518900652e-02,1.919311312974125022e-02,-2.572865496901720686e-02,1.015484245667841977e-02,3.258649672690698551e-02,3.692113569900382867e-03,-2.563522733765444392e-04,-2.871195557102516199e-02,2.401711776766773249e-02,8.298848872943739852e-02
-6.686329958671528850e-02,1.974930880580864564e-02,-3.712981366508841252e-03,-9.863639157108224434e-03,8.970169020639627219e-03,1.265129354670766447e-02,3.559967855568155204e-02,-3.267300068459802476e-02,1.372533304418114414e-02,-9.919455450623869408e-02
-5.079909752590174021e-02,2.320427430817752559e-02,-3.208282724852678277e-06,1.022034223379407643e-02,3.785826615359229319e-02,1.461393910893148303e-02,2.287592761438627526e-02,-3.128633122315580429e-03,-1.595415753976478501e-02,6.272488573985546267e-02
-5.464296877926556190e-02,-4.151881440200532770e-03,-5.405786810092004860e-03,-2.578147020193578831e-02,5.439883125878704337e-04,1.808122392967561123e-02,2.873194849745636451e-02,-3.384394795659542710e-02,-2.051509802050211981e-02,-3.656947748549144173e-02
-7.119426068179748879e-02,2.626997386027612319e-02,-1.453480172334205636e-02,-2.019487584179298009e-02,-1.320092560145259657e-02,-1.786820884347150142e-03,-1.854855474785692057e-02,1.167828401628847115e-02,2.564786779611294767e-02,6.186487439504934072e-02
-5.134832877827501252e-02,1.650787982887806302e-02,-6.017033402579716715e-03,-2.639425211885332648e-02,2.578553192625043767e-04,-2.567097071563763724e-02,-1.090434556498734095e-02,-1.210881189605124940e-02,2.287044463739096312e-02,-3.532870379389694421e-02
-2.885790733276578576e-02,5.697755034863437318e-03,-2.314882744728674439e-03,3.004048224522261508e-03,-1.552432599697277545e-02,-2.578166899257385361e-02,-2.887190915056754223e-02,1.614464739059304210e-02,-1.502292117032640560e-02,7.325388667590862490e-02
-7.339945398825895029e-02,2.319653994324281931e-02,-1.275468810676275112e-03,8.710133038740096312e-03,-2.512842019980019576e-02,4.111875323754793886e-03,-1.992829831514378834e-03,5.035812119406155724e-02,7.512836424532493961e-04,-6.203919909545073386e-02
-6.393379073804501822e-02,2.082547350045245438e-02,-4.430275123159379083e-04,3.550580891983966519e-03,2.767369785056072225e-03,-5.187115714351818972e-03,-4.692517724206800300e-02,-3.088555520988716524e-02,-3.495743319827612685e-03,6.807665080180404227e-02
-6.320124436286386760e-02,2.537568757123357527e-03,1.046931764235132503e-03,-1.192337928712612800e-02,-1.286995573016901269e-03,-2.895846097913434836e-03,-4.191155989852093922e-02,-4.392190143531232022e-02,1.109004758187768884e-02,-6.682909050974458753e-02
-5.323448333952265216e-02,1.545886431627580167e-02,3.998737787739123535e-03,7.352857810855075761e-03,-3.612866209789151930e-03,-2.519993471698389956e-02,-4.141318539100843910e-02,-2.662597095779627859e-02,1.573490373559306016e-02,5.793305738539174937e-02
-6.211672084328252047e-02,4.160149027168898346e-03,3.104758785853056410e-02,-1.887815395611426930e-02,-1.889934188891391476e-02,2.659510215730344958e-03,-3.374631580005633263e-02,-6.206696350949891111e-02,-2.082864397010010180e-02,-5.865664871279682724e-02
-5.439264935655151872e-02,1.776649289118025984e-02,-3.596023470410914663e-02,-2.990416924732585552e-02,-1.729312729088299319e-02,-2.628974826140679719e-02,1.296077648134128131e-02,3.145119971396025116e-02,1.149387685145793160e-03,5.117026320117149668e-02
-4.437744483353030928e-02,8.989747447545921519e-03,-1.488268664559471051e-02,-1.623197989447629219e-02,2.777256239858964153e-04,-9.150437004805989788e-03,3.175437861139406709e-02,7.323037256712718913e-03,-9.174545181556156490e-03,-6.804903267025813607e-02
-2.820883798182656499e-02,3.836445231660062793e-02,-1.120102425234137389e-02,-3.134903070012015625e-02,-1.125766247990450056e-03,5.152081807363224648e-04,2.620380838716172486e-02,3.240907809862146605e-02,1.087799018236322579e-02,4.207802883445967146e-02
-5.699442895222895517e-02,2.345394299949932551e-02,4.941073806750697316e-03,4.818857939138676831e-04,2.055328243523853876e-02,-5.699825012417029588e-03,5.068769253249449068e-03,9.140430581082100575e-03,-3.361548801911351525e-02,-5.401619077550034315e-02
-4.941595008682390239e-02,5.104745964178100670e-02,-2.433355676599275458e-02,-2.242386172561548416e-02,-1.669111263015865890e-02,-2.745244606916253868e-02,2.241009933095019016e-02,-1.845248989396521683e-02,2.828604779203966729e-03,7.800388025661222913e-02
-4.480681751515835920e-02,2.551489660572764037e-02,-1.093126740437281620e-03,-1.907660976661307989e-02,1.856603928223875960e-02,-2.226799977256316981e-02,2.086621201835953468e-02,-4.648822171032805477e-03,-8.834830929268887648e-03,-4.106141733199154820e-02
-5.021688881178344721e-02,2.351757891173934106e-02,-1.280615860137092332e-02,-5.827340835075094441e-03,-3.645855001853869071e-02,-2.647488927345876056e-02,1.620384751172158563e-02,-1.508548937815817718e-02,2.220322430106037859e-03,8.345069716788985903e-02
-6.107243681912302019e-02,2.962647938698950711e-02,-6.861240363620319839e-03,-3.407150657376076600e-03,-1.777170427365613176e-02,-5.160413380763742563e-04,-8.833041805019541072e-04,-3.120983565251342698e-02,-2.466067254917493970e-02,-6.396933828196063598e-02
-6.849774321152365952e-02,1.004245528370212824e-02,1.142722405095506063e-03,1.943648220015867234e-02,-5.564112619792573348e-04,1.917279083225489553e-02,-9.733276696743443229e-03,2.250930142206887183e-02,9.981642882861936975e-03,5.595112742014767687e-02
-4.587755799426210951e-02,3.024500480402160518e-02,-7.312135103551376664e-03,-8.758946277800595120e-03,-2.265027756967218434e-02,4.063360760039789327e-02,-2.073086549316279295e-02,3.076255672328698926e-02,2.811618799691291068e-02,-6.324815429733651739e-02
-3.116089646369954100e-02,4.001025910192436419e-02,-9.278905549870687663e-03,-5.232692267003026185e-03,-1.793789150458782386e-02,-1.074421546030407230e-02,-2.040055734487340733e-02,3.353372403415232073e-02,-5.114433773830872471e-03,8.838654994969560863e-02
-5.022169635135841081e-02,2.842163072153000222e-02,1.028431844103726810e-02,2.158033394975887934e-02,-1.568553859121129407e-02,1.227385497114170075e-02,-3.061164412558657968e-02,1.028353027921833675e-02,2.968618253755857597e-03,-8.478562063139553906e-02
-6.413204912801757918e-02,2.948317292705523660e-02,-7.694694504534640815e-03,-1.507278455142166060e-02,1.777009457042752483e-02,-8.335143607546139418e-04,-2.255103910974734852e-02,-2.880853646001817897e-02,3.183425803496687384e-02,4.334510762901165604e-02
-6.061692302244109376e-02,3.376062725266191361e-02,-9.161513918235320714e-03,-8.103023350198234123e-03,-1.761756467577352660e-03,2.602409765500982367e-02,-5.598062724073735001e-03,-2.305982991113284322e-02,-3.514721362323729344e-03,-7.957267609009753551e-02
-5.642713821705493127e-02,1.926781165876756755e-02,7.196756260585958527e-03,-2.410912601005539557e-02,-2.388770296307524132e-02,-1.506394117783744222e-03,-4.419290398555482391e-02,-3.836185061968255122e-02,-7.497171888163706166e-03,7.176596650587646620e-02
-4.190919369966214503e-02,4.416216295878744313e-02,2.552591543744778951e-02,2.739786696311555941e-02,-1.979360231656409480e-02,2.274057335919149603e-02,-3.476743629335761476e-02,-2.106226938735131227e-02,-2.059954614000775869e-02,-8.327847762680652688e-02
-4.185476887784556066e-02,1.358454305226981795e-02,-6.819748163306050583e-03,2.731645250893990039e-03,-6.842467496054873040e-03,1.245845922674114481e-02,1.875703461062995167e-02,4.250500305032083037e-02,-5.109003080503599428e-03,4.580975812155367588e-02
-6.565822742040963722e-02,2.678363344286311884e-02,-1.035037881140343612e-02,1.132607795194783603e-03,-3.184920345147781995e-02,2.432261387841678363e-02,2.947089911754741109e-02,2.619045588529002322e-02,1.912970829344628337e-02,-6.725545990120207485e-02
-5.486640722031586176e-02,-1.898644793424212945e-03,-8.835709259146628386e-04,6.484140422969904109e-03,-5.468292745312772901e-03,1.263780828639372855e-02,1.921275310124552840e-02,2.630001857671948259e-02,-6.471712746983084887e-03,6.763425237113075694e-02
-6.012705509851767882e-02,5.433602611192888537e-02,9.322739801874348198e-03,-1.982679810984577448e-03,-8.961310321745581675e-03,1.308027793732340592e-02,3.704606982482782501e-02,3.145652830621761820e-02,-2.869223367055248608e-02,-6.637597992606379671e-02
-4.373546640198913704e-02,3.288684958369009204e-02,-2.308350627516125853e-02,-4.648831877995642306e-03,4.831733133686031919e-04,1.263238447584996878e-02,6.792198916607293697e-03,-3.712743768023711588e-02,2.384701552653342715e-03,6.652011770319629647e-02
-5.701134838467845911e-02,2.416765431722599916e-02,-3.008255797059771267e-02,3.184176595189940756e-02,-7.509786194702584849e-03,1.632630443773397952e-03,3.232839588759716526e-02,-2.896569516915005471e-02,1.911647611114410464e-02,-7.291718780960163016e-02
-7.366746421793084199e-02,3.535856815155716953e-02,-1.301286805583742531e-02,5.146285556376500869e-03,-1.675434204047631520e-02,4.518103167736270062e-03,5.130035342402335802e-02,-1.361020119548000604e-02,-8.948549341978424831e-03,6.808809068487255145e-02
-6.301481252451078541e-02,2.614529237159609817e-02,-9.198230670915564372e-03,-9.972654412041035907e-03,6.481089510694718059e-03,1.136511425694422713e-02,5.669870556174430587e-02,-3.301810575036390194e-02,-2.922399934565436674e-02,-8.878934478198798053e-02
-4.512568254000621365e-02,1.605974270244934707e-02,-5.472537323220518467e-03,-1.221948709132032393e-02,-6.551834742976220564e-04,-1.758410059106972970e-02,-2.778857651304255869e-02,2.922209179411981370e-02,6.533596988744319080e-03,6.484385784372223571e-02
-6.006779511149464706e-02,3.327296571117113050e-02,1.241059708409013133e-02,-4.575526384062899438e-03,2.236096639920250734e-02,-1.448596988488894816e-02,-1.897270345366977584e-02,2.281657054575923077e-02,2.452506080376284578e-02,-6.085073886032729001e-02
-3.636424463729592133e-02,-1.834892280795356184e-02,-6.760037558815611830e-03,1.512223741501981557e-02,8.409726851511884404e-04,-2.985283058839678302e-02,-4.957324897383959608e-03,1.891448452930202112e-02,-1.227064909503620353e-03,8.512464537648795071e-02
-5.145609902673244779e-02,1.780720516341333104e-02,-4.312701467298636800e-03,-7.460502575460947056e-03,2.684016362683063622e-02,-2.357361868112008499e-02,-4.016115533443706531e-02,2.827858218297366055e-02,-2.637444497697815152e-02,-3.300805924771549327e-02
-4.949358475328876489e-02,1.316393574877330365e-02,-7.313691096003210358e-03,-9.574252787613339241e-03,1.222926848721628268e-02,-2.052824134931237332e-02,-9.683631957019975256e-03,-4.642824760143136886e-02,-9.502010505908934507e-03,5.560498753299415037e-02
-5.116034047083292680e-02,2.593613519756663571e-02,-1.529421707530049385e-02,5.848819944289830250e-03,-1.641567228366865722e-02,-1.413612140469105473e-02,-3.465808713699716770e-02,-2.601306796897284376e-02,2.087654543502981061e-02,-7.070533272402680647e-02
-4.793168517543768686e-02,7.049514184696148780e-03,-2.527632415360304627e-02,1.108344536770703402e-02,-1.005927915969418796e-03,-1.224982729069675445e-02,-2.363478209205497824e-02,-1.844100899451293820e-03,-1.792727003613654724e-02,3.764980617894730236e-02
-4.992993150890739917e-02,2.505663777226223993e-02,-1.654594403355432244e-02,1.091166741479043453e-02,1.649752347345299908e-02,-1.574355018957008731e-02,-1.842070810174596326e-02,-3.589359714587557482e-02,-1.418649365102826569e-02,-8.670097819663247218e-02
-3.664695107729536161e-02,6.465061279341448308e-02,1.328568819344334850e-02,6.729576432745538322e-03,-7.312944641616983543e-03,-2.204995994527031433e-02,2.288202091354995735e-02,1.168567459081102169e-02,3.504286401204040335e-02,7.398878404661211883e-02
-4.499032731815114788e-02,2.349523395457889935e-02,-1.273588339206154895e-03,2.685226697761534942e-02,1.110950818733496236e-02,-3.371604788533386077e-02,1.108025146627404818e-02,1.953676292952691296e-02,-6.370096345986136881e-03,-4.635164284330915707e-02
-3.786593388636144697e-02,1.210604131528768800e-02,-7.609749937122075973e-03,1.913409363250757889e-02,2.389669350580628238e-02,-3.446772903128317647e-03,8.031574444596520715e-03,5.515144808775225213e-03,-1.330092947415704129e-02,4.305937669928684708e-02
-5.109743449924714770e-02,2.105338264639321742e-03,5.944405285002798967e-03,-3.730041789708990474e-02,2.480020286818348380e-02,-4.787281714762181735e-03,1.453537860572133751e-02,3.219646224010163510e-02,-7.474903576136010183e-03,-6.997831144765186140e-02
-4.284357641620037405e-02,4.511947391698474530e-02,-2.376044131814021403e-03,1.452781952556910817e-02,7.156593652176587413e-04,-2.624222438986159762e-03,4.211869913453002851e-02,-1.664494088308355810e-02,2.568213809464027671e-03,6.474213956527666292e-02
-6.455199682897144742e-02,4.980344887867923544e-03,-1.541654814453054939e-02,-1.221415280729314795e-03,-5.624316459746641662e-03,-1.175090325973720401e-02,2.268936090614693049e-02,-5.175052306227322096e-02,1.137213096632960947e-02,-9.225942669730752277e-02
-6.933401091356748702e-02,9.513160183183745622e-03,-1.337485056850457217e-02,1.498282301661488410e-02,2.034101844860444416e-02,-3.449906250725932183e-02,7.365792082055818216e-03,-2.457027405769098959e-03,-2.652659942694141071e-02,6.062901639160442335e-02
-3.407196071259490505e-02,1.769624428873880703e-02,-1.080458324591108271e-02,-7.311135124272701361e-03,1.923804444276621881e-02,-2.870722893524732533e-02,4.602321933413607014e-02,-3.670294208374761530e-02,1.008809308575104799e-02,-7.733782309768817698e-02
-4.747727411366468170e-02,1.778864615795367962e-02,-1.834172012225230089e-02,-2.170405141235450669e-03,2.756478358353616626e-02,3.383343905112953798e-02,-4.381353034263123225e-02,2.651414910071008338e-02,1.629870086904008572e-02,7.837680802444350892e-02
-6.586441274615210950e-02,2.399803219269220841e-02,-2.577900788950772491e-03,8.743460994597990546e-03,-4.218323078745971066e-03,-2.112614211504206321e-02,-4.881630823188301896e-03,2.672603712860678604e-02,2.055827978124745090e-02,-7.926119116767044170e-02
-2.767375698488806768e-02,6.846172092620794042e-03,7.890539762937194557e-03,1.416608772474275794e-02,-1.451245764301145038e-03,-6.432064670636851965e-03,-1.786457124724747866e-02,2.198970152343678389e-02,5.929845242051821723e-03,8.397847593927684762e-02
-3.939434868499704090e-02,3.199857830121075053e-02,3.943463332496615660e-03,4.616138248653822024e-03,3.032739989754122678e-02,2.360551571584872804e-02,-3.925622500286966160e-02,2.704225538390034669e-02,-2.765168839624753544e-03,-5.931052922323202387e-02
-7.118850154795332286e-02,5.275010530787945656e-02,2.428738952354320569e-03,-4.132065833161874431e-03,3.695481805443050823e-03,2.218333999983494731e-02,-2.917629406901265862e-02,-2.851861636406106612e-02,-5.407613748608906985e-03,8.137732125152362384e-02
-5.442444889864079399e-02,4.637671419952332785e-02,9.295929519827484527e-03,-9.214198443657756199e-03,2.518353060520146704e-03,2.263266709645977981e-02,1.947399073130879482e-02,-1.306407439912220421e-02,7.900557750966014092e-03,-8.619587226592881346e-02
-6.893470742343620061e-02,3.123306383129189137e-02,-1.475063858734133176e-02,2.811755618670189714e-03,-4.308949912605183549e-03,4.142770285097883282e-02,-4.098867620002070999e-02,-2.787167252925595862e-02,-2.417225953045026854e-02,6.570527874022205617e-02
-5.554568725256438244e-02,3.412038502154964709e-02,1.151115519872535423e-02,-2.867034018963366543e-03,9.142857322693067473e-03,3.025346742039352471e-02,-2.475313024091905373e-02,-1.487187851910014118e-02,-1.856287450789001828e-02,-7.179945811027969860e-02
-4.158462525202005766e-02,3.200799206921277340e-02,-9.659766683658610811e-03,-2.571334308757509957e-02,2.964793386551295776e-02,3.969235024131080591e-03,4.044925800549858258e-02,1.284661189682521736e-02,9.021498723503667758e-03,6.480512473183366873e-02
-6.683832309323183007e-02,3.001546502034732611e-02,-1.153813245498191281e-02,2.372729056247359272e-03,2.040795894231579519e-02,5.164146021207446056e-03,-4.666939312881970489e-03,1.853405328866156165e-02,2.868940181714969492e-02,-5.765950518429328875e-02
-5.876469006472878620e-02,1.788559156440427261e-02,-2.560440218333790222e-02,4.802690331441070853e-03,4.057169909289866719e-03,3.324058026142583111e-02,1.293275692570826840e-03,1.652804879624562157e-02,-5.551639665477262411e-03,7.018808169847401413e-02
-5.056965740016044347e-02,8.883573164191227098e-03,-1.039024297840613134e-02,-1.312082802938306647e-02,-1.441218316873303824e-02,1.553255748939273012e-02,3.353524665622297646e-02,3.601176386464395585e-02,-2.529527162798769768e-02,-5.559415855529659112e-02
-5.154806512816118014e-02,1.476017685938688703e-03,-1.743750943154785682e-02,1.438731114151296873e-03,-1.652001629014145101e-02,8.519827304275105762e-03,1.839666502353765054e-02,-4.087599220768795699e-02,-3.242732307498229043e-03,8.081178938801764078e-02
-4.412115868454657974e-02,1.270889707726483193e-02,-1.924138076185522711e-02,2.345488837637549340e-02,8.286313193917014402e-03,3.893459869245696758e-02,7.434956702397886759e-03,-3.112762941084637122e-02,3.581004037526978878e-02,-5.658890593859867285e-02
-5.691210176204425375e-02,9.510799913460635593e-03,7.771910347995954899e-03,-5.548817529764092128e-03,1.096587661346310437e-02,1.906422196139526473e-02,2.986778537637964012e-02,-3.676287251629119929e-02,-7.174148667827030638e-03,9.130685832693941073e-02
-5.785916137408749632e-02,2.649394299200263925e-02,1.059121584628794702e-02,5.071132439190466010e-03,1.372596924588134933e-02,3.811128691635436855e-02,7.899234998282631676e-03,1.271360083427748242e-03,-2.783024645304669337e-02,-7.061350287730704112e-02
-5.289362662037004614e-02,5.203946257184336420e-03,1.426791976623095065e-03,-1.898733355552704788e-03,-1.468027941857154468e-02,8.251125760577876500e-03,-1.951109614079202248e-02,6.866592111943432830e-02,1.894629921887796067e-02,6.296837408045735662e-02
-3.257065721875299080e-02,3.436278537063301719e-02,-1.133660202804764178e-02,-6.746940074415529176e-03,-2.528856059533151485e-02,1.021893212465099397e-03,-2.719699344922417786e-02,4.290926145945852394e-02,3.100742231808188351e-02,-8.943026543913798476e-02
-5.480914176588784492e-02,-2.896360273811333474e-04,7.838424794380599581e-03,2.349565263494188348e-03,-1.675278772275473615e-02,-2.467211801970546972e-02,-3.129003417024708161e-02,1.175665528457465678e-02,-4.190478367253949558e-03,5.525136911067567158e-02
-2.895909105554606011e-02,4.571723339363412825e-02,-1.331747524433151558e-02,-1.848843091300225033e-02,-2.083330524298893788e-02,-1.587004661830153027e-02,-1.338055843489515187e-02,4.259064734008641273e-02,-1.273597842470944493e-02,-6.446164098916065677e-02
